,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
10,GO:BP,GO:0008152,metabolic process,1.2365344821516002e-80,True,"""The chemical reactions and pathways, including anabolism and catabolism, by which living organisms transform chemical substances. Metabolic processes typically transform small molecules, but also include macromolecular processes such as DNA repair and replication, and protein synthesis and degradation."" [GOC:go_curators, ISBN:0198547684]",6418,4316,1480,13824,0.34291010194624655,0.2306014334683702,fastevol,['GO:0008150']
11,GO:CC,GO:0071944,cell periphery,3.046490140754215e-80,True,"""The part of a cell encompassing the cell cortex, the plasma membrane, and any external encapsulating structures."" [GOC:mah]",1790,4316,230,13824,0.05329008341056534,0.12849162011173185,fastevol,['GO:0110165']
12,GO:BP,GO:0008150,biological_process,4.284714919462312e-75,True,"""A biological process represents a specific objective that the organism is genetically programmed to achieve. Biological processes are often described by their outcome or ending state, e.g., the biological process of cell division results in the creation of two daughter cells (a divided cell) from a single parent cell. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence."" [GOC:pdt]",11690,4316,3270,13824,0.757645968489342,0.2797262617621899,fastevol,[]
13,GO:MF,GO:0097159,organic cyclic compound binding,6.571816048659681e-72,True,"""Interacting selectively and non-covalently with an organic cyclic compound, any molecular entity that contains carbon arranged in a cyclic molecular structure."" [GOC:sjw, PMID:7583672]",3078,4316,563,13824,0.1304448563484708,0.18291098115659518,fastevol,['GO:0005488']
14,GO:MF,GO:0043168,anion binding,7.921758064644874e-71,True,"""Interacting selectively and non-covalently with anions, charged atoms or groups of atoms with a net negative charge."" [GOC:jl]",1183,4316,118,13824,0.027340129749768304,0.09974640743871513,fastevol,['GO:0043167']
15,GO:MF,GO:0036094,small molecule binding,7.921758064644874e-71,True,"""Interacting selectively and non-covalently with a small molecule, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:pde, GOC:pm]",1272,4316,136,13824,0.03151065801668211,0.1069182389937107,fastevol,['GO:0005488']
16,GO:MF,GO:1901363,heterocyclic compound binding,4.4589517982742784e-70,True,"""Interacting selectively and non-covalently with heterocyclic compound."" [GOC:TermGenie]",3058,4316,563,13824,0.1304448563484708,0.184107259646828,fastevol,['GO:0005488']
17,GO:MF,GO:0035639,purine ribonucleoside triphosphate binding,2.993706564640308e-67,True,"""Interacting selectively and non-covalently with a purine ribonucleoside triphosphate, a compound consisting of a purine base linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:BHF, GOC:ebc, ISBN:0198506732]",969,4316,82,13824,0.018999073215940687,0.0846233230134159,fastevol,"['GO:0043168', 'GO:1901265']"
18,GO:MF,GO:0000166,nucleotide binding,4.0591630552311974e-67,True,"""Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose."" [GOC:mah, ISBN:0198547684]",1148,4316,117,13824,0.02710843373493976,0.1019163763066202,fastevol,"['GO:0036094', 'GO:1901265']"
19,GO:MF,GO:1901265,nucleoside phosphate binding,4.0591630552311974e-67,True,"""Interacting selectively and non-covalently with nucleoside phosphate."" [GOC:TermGenie]",1148,4316,117,13824,0.02710843373493976,0.1019163763066202,fastevol,"['GO:0097159', 'GO:1901363']"
20,GO:MF,GO:0032555,purine ribonucleotide binding,5.03717543649977e-66,True,"""Interacting selectively and non-covalently with a purine ribonucleotide, any compound consisting of a purine ribonucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose moiety."" [GOC:mah]",991,4316,88,13824,0.020389249304911955,0.08879919273461151,fastevol,"['GO:0017076', 'GO:0032553']"
21,GO:MF,GO:0032553,ribonucleotide binding,1.4774358840665782e-65,True,"""Interacting selectively and non-covalently with a ribonucleotide, any compound consisting of a ribonucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose moiety."" [GOC:mah]",1003,4316,91,13824,0.02108433734939759,0.09072781655034895,fastevol,"['GO:0000166', 'GO:0097367']"
22,GO:MF,GO:0046872,metal ion binding,5.629965303786283e-65,True,"""Interacting selectively and non-covalently with any metal ion."" [GOC:ai]",1785,4316,260,13824,0.060240963855421686,0.14565826330532214,fastevol,['GO:0043169']
23,GO:MF,GO:0017076,purine nucleotide binding,8.167230928340231e-65,True,"""Interacting selectively and non-covalently with purine nucleotides, any compound consisting of a purine nucleoside esterified with (ortho)phosphate."" [GOC:ai]",997,4316,91,13824,0.02108433734939759,0.09127382146439318,fastevol,['GO:0000166']
24,GO:MF,GO:0043169,cation binding,2.0167498474131083e-64,True,"""Interacting selectively and non-covalently with cations, charged atoms or groups of atoms with a net positive charge."" [GOC:jl]",1801,4316,265,13824,0.06139944392956441,0.14714047751249307,fastevol,['GO:0043167']
25,GO:BP,GO:0071704,organic substance metabolic process,6.084088115005369e-64,True,"""The chemical reactions and pathways involving an organic substance, any molecular entity containing carbon."" [GOC:mah]",5875,4316,1373,13824,0.3181186283595922,0.23370212765957446,fastevol,['GO:0008152']
26,GO:BP,GO:0055085,transmembrane transport,8.883072658931116e-64,True,"""The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other."" [GOC:dph, GOC:jid]",852,4316,64,13824,0.014828544949026877,0.07511737089201878,fastevol,"['GO:0006810', 'GO:0009987']"
27,GO:MF,GO:0005215,transporter activity,2.292752938668379e-62,True,"""Enables the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells."" [GOC:ai, GOC:dgf]",811,4316,60,13824,0.013901760889712697,0.07398273736128237,fastevol,['GO:0003674']
28,GO:MF,GO:0022857,transmembrane transporter activity,1.810454688165214e-61,True,"""Enables the transfer of a substance, usually a specific substance or a group of related substances, from one side of a membrane to the other."" [GOC:jid, GOC:mtg_transport, ISBN:0815340729]",776,4316,55,13824,0.012743280815569972,0.07087628865979381,fastevol,['GO:0005215']
29,GO:BP,GO:0032501,multicellular organismal process,7.040865255700161e-59,True,"""Any biological process, occurring at the level of a multicellular organism, pertinent to its function."" [GOC:curators, GOC:dph, GOC:isa_complete, GOC:tb]",3804,4316,794,13824,0.18396663577386468,0.20872765509989485,fastevol,['GO:0008150']
30,GO:BP,GO:0065007,biological regulation,8.500225930658787e-59,True,"""Any process that modulates a measurable attribute of any biological process, quality or function."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]",4845,4316,1089,13824,0.2523169601482855,0.22476780185758513,fastevol,['GO:0008150']
31,GO:MF,GO:0008233,peptidase activity,2.8575237290826676e-56,True,"""Catalysis of the hydrolysis of a peptide bond. A peptide bond is a covalent bond formed when the carbon atom from the carboxyl group of one amino acid shares electrons with the nitrogen atom from the amino group of a second amino acid."" [GOC:jl, ISBN:0815332181]",608,4316,33,13824,0.007645968489341983,0.054276315789473686,fastevol,"['GO:0016787', 'GO:0140096']"
32,GO:BP,GO:0050896,response to stimulus,1.1808321344189772e-52,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."" [GOC:ai, GOC:bf]",3144,4316,634,13824,0.1468952734012975,0.20165394402035625,fastevol,['GO:0008150']
33,GO:BP,GO:0006508,proteolysis,2.775112318796395e-51,True,"""The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds."" [GOC:bf, GOC:mah]",1065,4316,125,13824,0.02896200185356812,0.11737089201877934,fastevol,['GO:0019538']
34,GO:MF,GO:0005524,ATP binding,1.208368708301307e-50,True,"""Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."" [ISBN:0198506732]",799,4316,74,13824,0.017145505097312327,0.09261576971214018,fastevol,"['GO:0032559', 'GO:0035639']"
35,GO:BP,GO:0050789,regulation of biological process,1.5407320569386752e-50,True,"""Any process that modulates the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:ai, GOC:go_curators]",4372,4316,983,13824,0.2277571825764597,0.22483989021043002,fastevol,"['GO:0008150', 'GO:0065007']"
36,GO:BP,GO:0044238,primary metabolic process,2.4330135369657347e-50,True,"""The chemical reactions and pathways involving those compounds which are formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism."" [GOC:go_curators, http://www.metacyc.org]",5483,4316,1308,13824,0.3030583873957368,0.23855553529089915,fastevol,['GO:0008152']
37,GO:MF,GO:0017111,nucleoside-triphosphatase activity,9.643798918486351e-50,True,"""Catalysis of the reaction: a nucleoside triphosphate + H2O = nucleoside diphosphate + phosphate."" [EC:3.6.1.15]",544,4316,30,13824,0.006950880444856348,0.05514705882352941,fastevol,['GO:0016462']
38,GO:BP,GO:1901564,organonitrogen compound metabolic process,2.9271699605735555e-49,True,"""The chemical reactions and pathways involving organonitrogen compound."" [GOC:pr, GOC:TermGenie]",3472,4316,735,13824,0.17029657089898054,0.21169354838709678,fastevol,"['GO:0006807', 'GO:0071704']"
39,GO:MF,GO:0032559,adenyl ribonucleotide binding,3.8247759434507905e-49,True,"""Interacting selectively and non-covalently with an adenyl ribonucleotide, any compound consisting of adenosine esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose moiety."" [GOC:mah]",818,4316,80,13824,0.018535681186283594,0.097799511002445,fastevol,"['GO:0030554', 'GO:0032555']"
40,GO:CC,GO:0005576,extracellular region,8.229997323135716e-49,True,"""The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."" [GOC:go_curators]",1336,4316,190,13824,0.04402224281742354,0.14221556886227546,fastevol,['GO:0110165']
41,GO:MF,GO:0004175,endopeptidase activity,3.854747958672181e-48,True,"""Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain."" [http://merops.sanger.ac.uk/about/glossary.htm#ENDOPEPTIDASE]",447,4316,17,13824,0.003938832252085264,0.03803131991051454,fastevol,['GO:0008233']
42,GO:BP,GO:0006807,nitrogen compound metabolic process,6.448599109007552e-48,True,"""The chemical reactions and pathways involving organic or inorganic compounds that contain nitrogen."" [GOC:jl, ISBN:0198506732]",5244,4316,1247,13824,0.28892493049119555,0.2377955758962624,fastevol,['GO:0008152']
43,GO:MF,GO:0030554,adenyl nucleotide binding,6.953027349933327e-48,True,"""Interacting selectively and non-covalently with adenyl nucleotides, any compound consisting of adenosine esterified with (ortho)phosphate."" [ISBN:0198506732]",823,4316,83,13824,0.019230769230769232,0.10085054678007291,fastevol,['GO:0017076']
44,GO:BP,GO:0050794,regulation of cellular process,1.5267562829434354e-47,True,"""Any process that modulates the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators]",4114,4316,921,13824,0.2133920296570899,0.223869713174526,fastevol,"['GO:0009987', 'GO:0050789']"
45,GO:CC,GO:0031226,intrinsic component of plasma membrane,2.46336471553698e-46,True,"""The component of the plasma membrane consisting of the gene products and protein complexes having either part of their peptide sequence embedded in the hydrophobic region of the membrane or some other covalently attached group such as a GPI anchor that is similarly embedded in the membrane."" [GOC:dos, GOC:mah]",536,4316,32,13824,0.0074142724745134385,0.05970149253731343,fastevol,"['GO:0005886', 'GO:0031224']"
46,GO:BP,GO:0023052,signaling,6.961138465007846e-46,True,"""The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered."" [GOC:mtg_signal, GOC:mtg_signaling_feb11, GOC:signaling]",1967,4316,348,13824,0.08063021316033364,0.17691916624300966,fastevol,['GO:0008150']
47,GO:CC,GO:0005887,integral component of plasma membrane,2.7222905572375597e-45,True,"""The component of the plasma membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."" [GOC:dos, GOC:go_curators]",522,4316,31,13824,0.007182576459684893,0.05938697318007663,fastevol,"['GO:0016021', 'GO:0031226']"
48,GO:MF,GO:0016817,"hydrolase activity, acting on acid anhydrides",5.120807154566928e-45,True,"""Catalysis of the hydrolysis of any acid anhydride."" [GOC:jl]",576,4316,41,13824,0.009499536607970344,0.07118055555555555,fastevol,['GO:0016787']
49,GO:MF,GO:0016818,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",6.782492221629053e-45,True,"""Catalysis of the hydrolysis of any acid anhydride which contains phosphorus."" [GOC:jl]",575,4316,41,13824,0.009499536607970344,0.07130434782608695,fastevol,['GO:0016817']
50,GO:MF,GO:0003700,DNA-binding transcription factor activity,2.317923321048232e-44,True,"""A transcription regulator activity that modulates transcription of gene sets via selective and non-covalent binding to a specific double-stranded genomic DNA sequence (sometimes referred to as a motif) within a cis-regulatory region. Regulatory regions include promoters (proximal and distal) and enhancers. Genes are transcriptional units, and include bacterial operons."" [GOC:txnOH-2018]",571,4316,41,13824,0.009499536607970344,0.07180385288966724,fastevol,['GO:0140110']
51,GO:BP,GO:0007154,cell communication,4.058288192516392e-44,True,"""Any process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:mah]",2011,4316,364,13824,0.08433734939759036,0.18100447538538042,fastevol,['GO:0009987']
52,GO:MF,GO:0016462,pyrophosphatase activity,4.213413125227723e-44,True,"""Catalysis of the hydrolysis of a pyrophosphate bond between two phosphate groups, leaving one phosphate on each of the two fragments."" [EC:3.6.1.-, GOC:curators]",569,4316,41,13824,0.009499536607970344,0.07205623901581722,fastevol,['GO:0016818']
53,GO:MF,GO:0060089,molecular transducer activity,6.878406042131382e-44,True,"""A compound molecular function in which an effector function is controlled by one or more regulatory components."" [GOC:dos, GOC:pdt]",425,4316,18,13824,0.004170528266913809,0.042352941176470586,fastevol,['GO:0003674']
54,GO:MF,GO:0038023,signaling receptor activity,6.878406042131382e-44,True,"""Receiving a signal and transmitting it in the cell to initiate a change in cell activity. A signal is a physical entity or change in state that is used to transfer information in order to trigger a response."" [GOC:bf, GOC:signaling]",425,4316,18,13824,0.004170528266913809,0.042352941176470586,fastevol,['GO:0060089']
55,GO:BP,GO:0007165,signal transduction,2.3164748866740546e-43,True,"""The cellular process in which a signal is conveyed to trigger a change in the activity or state of a cell. Signal transduction begins with reception of a signal (e.g. a ligand binding to a receptor or receptor activation by a stimulus such as light), or for signal transduction in the absence of ligand, signal-withdrawal or the activity of a constitutively active receptor. Signal transduction ends with regulation of a downstream cellular process, e.g. regulation of transcription or regulation of a metabolic process. Signal transduction covers signaling from receptors located on the surface of the cell and signaling via molecules located within the cell. For signaling between cells, signal transduction is restricted to events at and within the receiving cell."" [GOC:go_curators, GOC:mtg_signaling_feb11]",1734,4316,297,13824,0.06881371640407785,0.17128027681660898,fastevol,"['GO:0007154', 'GO:0009987', 'GO:0023052', 'GO:0050794', 'GO:0051716']"
56,GO:MF,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",2.873007963006245e-42,True,"""A DNA-binding transcription factor activity that modulates the transcription of specific gene sets transcribed by RNA polymerase II."" [GOC:txnOH-2018]",447,4316,23,13824,0.005329008341056534,0.05145413870246085,fastevol,['GO:0003700']
57,GO:MF,GO:0001067,regulatory region nucleic acid binding,3.093034560602506e-41,True,"""Interacting selectively and non-covalently with a nucleic acid region that regulates a nucleic acid-based process. Such processes include transcription, DNA replication, and DNA repair."" [GOC:txnOH]",513,4316,35,13824,0.008109360518999072,0.0682261208576998,fastevol,['GO:0003676']
58,GO:MF,GO:0000976,transcription regulatory region sequence-specific DNA binding,4.1318095955519253e-41,True,"""Interacting selectively and non-covalently with a specific sequence of DNA that is part of a regulatory region that controls transcription of that section of the DNA. The transcribed region might be described as a gene, cistron, or operon."" [GOC:txnOH]",512,4316,35,13824,0.008109360518999072,0.068359375,fastevol,"['GO:0001067', 'GO:1990837']"
59,GO:MF,GO:0000977,RNA polymerase II transcription regulatory region sequence-specific DNA binding,6.626436600219844e-41,True,"""Interacting selectively and non-covalently with a specific sequence of DNA that is part of a regulatory region that controls the transcription of a gene or cistron by RNA polymerase II."" [GOC:txnOH]",450,4316,25,13824,0.0057924003707136235,0.05555555555555555,fastevol,['GO:0000976']
60,GO:MF,GO:0015075,ion transmembrane transporter activity,8.210862653750332e-41,True,"""Enables the transfer of an ion from one side of a membrane to the other."" [GOC:dgf, GOC:mtg_transport, ISBN:0815340729]",594,4316,50,13824,0.011584800741427247,0.08417508417508418,fastevol,['GO:0022857']
61,GO:BP,GO:0043170,macromolecule metabolic process,1.1327495118712704e-40,True,"""The chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:mah]",4805,4316,1148,13824,0.2659870250231696,0.23891779396462018,fastevol,['GO:0071704']
62,GO:MF,GO:0004888,transmembrane signaling receptor activity,2.721528358265434e-39,True,"""Combining with an extracellular or intracellular signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity or state as part of signal transduction."" [GOC:go_curators, Wikipedia:Transmembrane_receptor]",359,4316,13,13824,0.0030120481927710845,0.036211699164345405,fastevol,['GO:0038023']
63,GO:MF,GO:0015318,inorganic molecular entity transmembrane transporter activity,5.1027590224720196e-39,True,"""Enables the transfer of an inorganic molecular entity from the outside of a cell to the inside of the cell across a membrane. An inorganic molecular entity is a molecular entity that contains no carbon."" [GOC:mtg_transport, ISBN:0815340729]",525,4316,40,13824,0.009267840593141797,0.0761904761904762,fastevol,['GO:0022857']
64,GO:MF,GO:0043565,sequence-specific DNA binding,5.907401590150304e-39,True,"""Interacting selectively and non-covalently with DNA of a specific nucleotide composition, e.g. GC-rich DNA binding, or with a specific sequence motif or type of DNA e.g. promotor binding or rDNA binding."" [GOC:jl]",648,4316,63,13824,0.014596848934198332,0.09722222222222222,fastevol,['GO:0003677']
65,GO:MF,GO:0017171,serine hydrolase activity,5.117206754792026e-38,True,"""Catalysis of the hydrolysis of a substrate by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine)."" [Wikipedia:Serine_hydrolase]",305,4316,7,13824,0.0016218721037998146,0.022950819672131147,fastevol,['GO:0016787']
66,GO:MF,GO:0008236,serine-type peptidase activity,7.1693224784278e-38,True,"""Catalysis of the hydrolysis of peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine)."" [https://www.ebi.ac.uk/merops/about/glossary.shtml#CATTYPE]",304,4316,7,13824,0.0016218721037998146,0.023026315789473683,fastevol,"['GO:0008233', 'GO:0017171']"
67,GO:MF,GO:0004252,serine-type endopeptidase activity,6.800867648823628e-37,True,"""Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine)."" [GOC:mah, https://www.ebi.ac.uk/merops/about/glossary.shtml#CATTYPE]",281,4316,5,13824,0.0011584800741427247,0.017793594306049824,fastevol,"['GO:0004175', 'GO:0008236']"
68,GO:BP,GO:0042221,response to chemical,8.040572683059558e-37,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:jl]",1314,4316,212,13824,0.04911955514365153,0.1613394216133942,fastevol,['GO:0050896']
69,GO:BP,GO:0034220,ion transmembrane transport,8.040572683059558e-37,True,"""A process in which an ion is transported across a membrane."" [GOC:mah]",612,4316,58,13824,0.013438368860055607,0.09477124183006536,fastevol,"['GO:0006811', 'GO:0055085']"
70,GO:MF,GO:1990837,sequence-specific double-stranded DNA binding,5.695190810972146e-36,True,"""Interacting selectively and non-covalently with double-stranded DNA of a specific nucleotide composition, e.g. GC-rich DNA binding, or with a specific sequence motif or type of DNA, e.g. promotor binding or rDNA binding."" [GOC:dos, GOC:sl]",540,4316,47,13824,0.010889712696941613,0.08703703703703704,fastevol,"['GO:0003690', 'GO:0043565']"
71,GO:BP,GO:0032502,developmental process,2.8388037620854444e-35,True,"""A biological process whose specific outcome is the progression of an integrated living unit: an anatomical structure (which may be a subcellular structure, cell, tissue, or organ), or organism over time from an initial condition to a later condition."" [GOC:isa_complete]",3069,4316,675,13824,0.15639481000926783,0.21994134897360704,fastevol,['GO:0008150']
72,GO:BP,GO:0019538,protein metabolic process,2.9512785204144455e-35,True,"""The chemical reactions and pathways involving a protein. Includes protein modification."" [GOC:ma]",2781,4316,596,13824,0.1380908248378128,0.2143113987774182,fastevol,"['GO:0043170', 'GO:0044238', 'GO:1901564']"
73,GO:BP,GO:0007275,multicellular organism development,3.2466352369458246e-35,True,"""The biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:dph, GOC:ems, GOC:isa_complete, GOC:tb]",2596,4316,546,13824,0.12650602409638553,0.2103235747303544,fastevol,"['GO:0032501', 'GO:0048856']"
74,GO:BP,GO:0048856,anatomical structure development,8.962993891910316e-35,True,"""The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GO_REF:0000021]",2909,4316,633,13824,0.14666357738646896,0.21760055001718803,fastevol,['GO:0032502']
75,GO:BP,GO:0051716,cellular response to stimulus,4.018246608809019e-34,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus by a cell and ends with a change in state or activity or the cell."" [GOC:bf, GOC:jl]",2260,4316,460,13824,0.10658016682113068,0.20353982300884957,fastevol,"['GO:0009987', 'GO:0050896']"
76,GO:MF,GO:0046914,transition metal ion binding,6.270498933300174e-34,True,"""Interacting selectively and non-covalently with a transition metal ions; a transition metal is an element whose atom has an incomplete d-subshell of extranuclear electrons, or which gives rise to a cation or cations with an incomplete d-subshell. Transition metals often have more than one valency state. Biologically relevant transition metals include vanadium, manganese, iron, copper, cobalt, nickel, molybdenum and silver."" [ISBN:0198506732]",729,4316,88,13824,0.020389249304911955,0.12071330589849108,fastevol,['GO:0046872']
77,GO:MF,GO:0005515,protein binding,7.275160587717102e-34,True,"""Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules)."" [GOC:go_curators]",3539,4316,816,13824,0.18906394810009267,0.2305736083639446,fastevol,['GO:0005488']
78,GO:MF,GO:0003690,double-stranded DNA binding,1.2573783659417684e-33,True,"""Interacting selectively and non-covalently with double-stranded DNA."" [GOC:elh, GOC:vw]",589,4316,60,13824,0.013901760889712697,0.10186757215619695,fastevol,['GO:0003677']
79,GO:MF,GO:0003677,DNA binding,9.880172240995776e-32,True,"""Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."" [GOC:dph, GOC:jl, GOC:tb, GOC:vw]",1133,4316,184,13824,0.042632066728452274,0.1624007060900265,fastevol,['GO:0003676']
80,GO:MF,GO:0016887,ATPase activity,2.49997832595936e-31,True,"""A molecular function that uses ATP hydrolysis as an energy source, for example to catalyze a reaction or drive transport against a concentration gradient."" [GOC:pdt]",369,4316,23,13824,0.005329008341056534,0.06233062330623306,fastevol,['GO:0017111']
81,GO:MF,GO:0004672,protein kinase activity,1.4644781881033464e-28,True,"""Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP."" [MetaCyc:PROTEIN-KINASE-RXN]",251,4316,8,13824,0.0018535681186283596,0.03187250996015936,fastevol,"['GO:0016301', 'GO:0016773', 'GO:0140096']"
82,GO:CC,GO:0016020,membrane,3.012204819546939e-28,True,"""A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."" [GOC:dos, GOC:mah, ISBN:0815316194]",4310,4316,1061,13824,0.2458294717330862,0.24617169373549885,fastevol,['GO:0110165']
