,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
10,GO:BP,GO:0009987,cellular process,1.2485951379445155e-77,True,"""Any process that is carried out at the cellular level, but not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators, GOC:isa_complete]",8615,9484,6419,13824,0.6768241248418388,0.7450957632037144,other,['GO:0008150']
11,GO:BP,GO:0008152,metabolic process,1.6894453315438136e-77,True,"""The chemical reactions and pathways, including anabolism and catabolism, by which living organisms transform chemical substances. Metabolic processes typically transform small molecules, but also include macromolecular processes such as DNA repair and replication, and protein synthesis and degradation."" [GOC:go_curators, ISBN:0198547684]",6418,9484,4918,13824,0.5185575706452974,0.7662823309442194,other,['GO:0008150']
12,GO:BP,GO:0008150,biological_process,2.2601323694381032e-73,True,"""A biological process represents a specific objective that the organism is genetically programmed to achieve. Biological processes are often described by their outcome or ending state, e.g., the biological process of cell division results in the creation of two daughter cells (a divided cell) from a single parent cell. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence."" [GOC:pdt]",11690,9484,8396,13824,0.8852804723745256,0.7182207014542343,other,[]
13,GO:MF,GO:0097159,organic cyclic compound binding,3.3866707262397605e-68,True,"""Interacting selectively and non-covalently with an organic cyclic compound, any molecular entity that contains carbon arranged in a cyclic molecular structure."" [GOC:sjw, PMID:7583672]",3078,9484,2501,13824,0.26370729649936736,0.8125406107862249,other,['GO:0005488']
14,GO:MF,GO:0036094,small molecule binding,6.600977447662024e-68,True,"""Interacting selectively and non-covalently with a small molecule, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:pde, GOC:pm]",1272,9484,1130,13824,0.11914803880219317,0.8883647798742138,other,['GO:0005488']
15,GO:MF,GO:0043168,anion binding,9.648953143867456e-68,True,"""Interacting selectively and non-covalently with anions, charged atoms or groups of atoms with a net negative charge."" [GOC:jl]",1183,9484,1059,13824,0.11166174609869253,0.8951817413355875,other,['GO:0043167']
16,GO:MF,GO:1901363,heterocyclic compound binding,2.1146187125233862e-66,True,"""Interacting selectively and non-covalently with heterocyclic compound."" [GOC:TermGenie]",3058,9484,2481,13824,0.26159848165331084,0.8113145846958797,other,['GO:0005488']
17,GO:MF,GO:0035639,purine ribonucleoside triphosphate binding,1.0127343005320431e-65,True,"""Interacting selectively and non-covalently with a purine ribonucleoside triphosphate, a compound consisting of a purine base linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:BHF, GOC:ebc, ISBN:0198506732]",969,9484,884,13824,0.09320961619569802,0.9122807017543859,other,"['GO:0043168', 'GO:1901265']"
18,GO:MF,GO:1901265,nucleoside phosphate binding,2.6904335189443154e-65,True,"""Interacting selectively and non-covalently with nucleoside phosphate."" [GOC:TermGenie]",1148,9484,1027,13824,0.10828764234500211,0.8945993031358885,other,"['GO:0097159', 'GO:1901363']"
19,GO:MF,GO:0000166,nucleotide binding,2.6904335189443154e-65,True,"""Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose."" [GOC:mah, ISBN:0198547684]",1148,9484,1027,13824,0.10828764234500211,0.8945993031358885,other,"['GO:0036094', 'GO:1901265']"
20,GO:MF,GO:0032555,purine ribonucleotide binding,1.4480243268605919e-64,True,"""Interacting selectively and non-covalently with a purine ribonucleotide, any compound consisting of a purine ribonucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose moiety."" [GOC:mah]",991,9484,900,13824,0.09489666807254322,0.9081735620585267,other,"['GO:0017076', 'GO:0032553']"
21,GO:BP,GO:0055085,transmembrane transport,2.520208247441765e-64,True,"""The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other."" [GOC:dph, GOC:jid]",852,9484,788,13824,0.08308730493462674,0.9248826291079812,other,"['GO:0006810', 'GO:0009987']"
22,GO:MF,GO:0032553,ribonucleotide binding,1.8710789514466267e-63,True,"""Interacting selectively and non-covalently with a ribonucleotide, any compound consisting of a ribonucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose moiety."" [GOC:mah]",1003,9484,908,13824,0.09574019401096584,0.905284147557328,other,"['GO:0000166', 'GO:0097367']"
23,GO:MF,GO:0017076,purine nucleotide binding,2.2927661546039073e-63,True,"""Interacting selectively and non-covalently with purine nucleotides, any compound consisting of a purine nucleoside esterified with (ortho)phosphate."" [GOC:ai]",997,9484,903,13824,0.09521299029945171,0.905717151454363,other,['GO:0000166']
24,GO:MF,GO:0005215,transporter activity,7.716989659683543e-63,True,"""Enables the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells."" [GOC:ai, GOC:dgf]",811,9484,751,13824,0.07918599746942219,0.9260172626387176,other,['GO:0003674']
25,GO:MF,GO:0022857,transmembrane transporter activity,6.399044858502857e-62,True,"""Enables the transfer of a substance, usually a specific substance or a group of related substances, from one side of a membrane to the other."" [GOC:jid, GOC:mtg_transport, ISBN:0815340729]",776,9484,721,13824,0.07602277520033741,0.9291237113402062,other,['GO:0005215']
26,GO:BP,GO:0071704,organic substance metabolic process,5.769367740763049e-61,True,"""The chemical reactions and pathways involving an organic substance, any molecular entity containing carbon."" [GOC:mah]",5875,9484,4482,13824,0.4725854070012653,0.7628936170212766,other,['GO:0008152']
27,GO:MF,GO:0046872,metal ion binding,6.782905364334856e-61,True,"""Interacting selectively and non-covalently with any metal ion."" [GOC:ai]",1785,9484,1514,13824,0.15963728384647827,0.8481792717086835,other,['GO:0043169']
28,GO:MF,GO:0043169,cation binding,2.2766296307988242e-60,True,"""Interacting selectively and non-covalently with cations, charged atoms or groups of atoms with a net positive charge."" [GOC:jl]",1801,9484,1525,13824,0.16079713201180937,0.8467518045530261,other,['GO:0043167']
29,GO:MF,GO:0008233,peptidase activity,1.2008848212931283e-56,True,"""Catalysis of the hydrolysis of a peptide bond. A peptide bond is a covalent bond formed when the carbon atom from the carboxyl group of one amino acid shares electrons with the nitrogen atom from the amino group of a second amino acid."" [GOC:jl, ISBN:0815332181]",608,9484,575,13824,0.060628426824124844,0.9457236842105263,other,"['GO:0016787', 'GO:0140096']"
30,GO:BP,GO:0065007,biological regulation,1.0352046732395783e-55,True,"""Any process that modulates a measurable attribute of any biological process, quality or function."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]",4845,9484,3738,13824,0.3941374947279629,0.7715170278637771,other,['GO:0008150']
31,GO:BP,GO:0032501,multicellular organismal process,7.998580050811397e-55,True,"""Any biological process, occurring at the level of a multicellular organism, pertinent to its function."" [GOC:curators, GOC:dph, GOC:isa_complete, GOC:tb]",3804,9484,2991,13824,0.31537326022775203,0.7862776025236593,other,['GO:0008150']
32,GO:BP,GO:0006508,proteolysis,2.41956103298224e-51,True,"""The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds."" [GOC:bf, GOC:mah]",1065,9484,939,13824,0.09900885702235344,0.8816901408450705,other,['GO:0019538']
33,GO:BP,GO:0050896,response to stimulus,2.0551893356431044e-49,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."" [GOC:ai, GOC:bf]",3144,9484,2495,13824,0.2630746520455504,0.7935750636132316,other,['GO:0008150']
34,GO:MF,GO:0017111,nucleoside-triphosphatase activity,3.920546579704601e-49,True,"""Catalysis of the reaction: a nucleoside triphosphate + H2O = nucleoside diphosphate + phosphate."" [EC:3.6.1.15]",544,9484,513,13824,0.05409110080134964,0.9430147058823529,other,['GO:0016462']
35,GO:CC,GO:0005576,extracellular region,4.0209836983709775e-49,True,"""The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."" [GOC:go_curators]",1336,9484,1145,13824,0.12072964993673556,0.8570359281437125,other,['GO:0110165']
36,GO:MF,GO:0005524,ATP binding,4.113383830743916e-49,True,"""Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."" [ISBN:0198506732]",799,9484,722,13824,0.07612821594264024,0.9036295369211514,other,"['GO:0032559', 'GO:0035639']"
37,GO:MF,GO:0004175,endopeptidase activity,2.2698315903941012e-48,True,"""Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain."" [http://merops.sanger.ac.uk/about/glossary.htm#ENDOPEPTIDASE]",447,9484,430,13824,0.0453395191902151,0.9619686800894854,other,['GO:0008233']
38,GO:BP,GO:0044238,primary metabolic process,3.8804869067840376e-48,True,"""The chemical reactions and pathways involving those compounds which are formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism."" [GOC:go_curators, http://www.metacyc.org]",5483,9484,4158,13824,0.43842260649514975,0.75834397227795,other,['GO:0008152']
39,GO:BP,GO:0050789,regulation of biological process,5.000303850177147e-48,True,"""Any process that modulates the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:ai, GOC:go_curators]",4372,9484,3373,13824,0.3556516237874315,0.7715004574565416,other,"['GO:0008150', 'GO:0065007']"
40,GO:MF,GO:0032559,adenyl ribonucleotide binding,1.0953067270593286e-47,True,"""Interacting selectively and non-covalently with an adenyl ribonucleotide, any compound consisting of adenosine esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose moiety."" [GOC:mah]",818,9484,735,13824,0.07749894559257697,0.8985330073349633,other,"['GO:0030554', 'GO:0032555']"
41,GO:BP,GO:1901564,organonitrogen compound metabolic process,1.588710637745277e-47,True,"""The chemical reactions and pathways involving organonitrogen compound."" [GOC:pr, GOC:TermGenie]",3472,9484,2726,13824,0.28743146351750315,0.7851382488479263,other,"['GO:0006807', 'GO:0071704']"
42,GO:MF,GO:0030554,adenyl nucleotide binding,1.8933302111145477e-46,True,"""Interacting selectively and non-covalently with adenyl nucleotides, any compound consisting of adenosine esterified with (ortho)phosphate."" [ISBN:0198506732]",823,9484,737,13824,0.07770982707718262,0.8955042527339003,other,['GO:0017076']
43,GO:CC,GO:0031226,intrinsic component of plasma membrane,7.143205040074785e-46,True,"""The component of the plasma membrane consisting of the gene products and protein complexes having either part of their peptide sequence embedded in the hydrophobic region of the membrane or some other covalently attached group such as a GPI anchor that is similarly embedded in the membrane."" [GOC:dos, GOC:mah]",536,9484,503,13824,0.053036693378321384,0.9384328358208955,other,"['GO:0005886', 'GO:0031224']"
44,GO:BP,GO:0006807,nitrogen compound metabolic process,1.9235533895442184e-45,True,"""The chemical reactions and pathways involving organic or inorganic compounds that contain nitrogen."" [GOC:jl, ISBN:0198506732]",5244,9484,3979,13824,0.4195487136229439,0.7587719298245614,other,['GO:0008152']
45,GO:BP,GO:0050794,regulation of cellular process,1.9449816836791373e-45,True,"""Any process that modulates the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators]",4114,9484,3179,13824,0.33519611978068325,0.7727272727272727,other,"['GO:0009987', 'GO:0050789']"
46,GO:CC,GO:0005887,integral component of plasma membrane,8.156039186629436e-45,True,"""The component of the plasma membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."" [GOC:dos, GOC:go_curators]",522,9484,490,13824,0.051665963728384647,0.9386973180076629,other,"['GO:0016021', 'GO:0031226']"
47,GO:MF,GO:0016817,"hydrolase activity, acting on acid anhydrides",1.5400775841862897e-44,True,"""Catalysis of the hydrolysis of any acid anhydride."" [GOC:jl]",576,9484,534,13824,0.05630535638970898,0.9270833333333334,other,['GO:0016787']
48,GO:MF,GO:0016818,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",2.0412646401871764e-44,True,"""Catalysis of the hydrolysis of any acid anhydride which contains phosphorus."" [GOC:jl]",575,9484,533,13824,0.05619991564740616,0.9269565217391305,other,['GO:0016817']
49,GO:MF,GO:0016462,pyrophosphatase activity,1.3157853980973338e-43,True,"""Catalysis of the hydrolysis of a pyrophosphate bond between two phosphate groups, leaving one phosphate on each of the two fragments."" [EC:3.6.1.-, GOC:curators]",569,9484,527,13824,0.0555672711935892,0.9261862917398945,other,['GO:0016818']
50,GO:BP,GO:0023052,signaling,1.4703669687100987e-43,True,"""The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered."" [GOC:mtg_signal, GOC:mtg_signaling_feb11, GOC:signaling]",1967,9484,1610,13824,0.16975959510754957,0.8185053380782918,other,['GO:0008150']
51,GO:MF,GO:0060089,molecular transducer activity,4.402679081781688e-43,True,"""A compound molecular function in which an effector function is controlled by one or more regulatory components."" [GOC:dos, GOC:pdt]",425,9484,406,13824,0.04280894137494728,0.9552941176470588,other,['GO:0003674']
52,GO:MF,GO:0038023,signaling receptor activity,4.402679081781688e-43,True,"""Receiving a signal and transmitting it in the cell to initiate a change in cell activity. A signal is a physical entity or change in state that is used to transfer information in order to trigger a response."" [GOC:bf, GOC:signaling]",425,9484,406,13824,0.04280894137494728,0.9552941176470588,other,['GO:0060089']
53,GO:BP,GO:0007154,cell communication,6.762093778387614e-42,True,"""Any process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:mah]",2011,9484,1638,13824,0.17271193589202868,0.8145201392342118,other,['GO:0009987']
54,GO:MF,GO:0003700,DNA-binding transcription factor activity,1.232958326728594e-41,True,"""A transcription regulator activity that modulates transcription of gene sets via selective and non-covalent binding to a specific double-stranded genomic DNA sequence (sometimes referred to as a motif) within a cis-regulatory region. Regulatory regions include promoters (proximal and distal) and enhancers. Genes are transcriptional units, and include bacterial operons."" [GOC:txnOH-2018]",571,9484,526,13824,0.05546183045128638,0.9211908931698775,other,['GO:0140110']
55,GO:BP,GO:0007165,signal transduction,3.3779931459963874e-41,True,"""The cellular process in which a signal is conveyed to trigger a change in the activity or state of a cell. Signal transduction begins with reception of a signal (e.g. a ligand binding to a receptor or receptor activation by a stimulus such as light), or for signal transduction in the absence of ligand, signal-withdrawal or the activity of a constitutively active receptor. Signal transduction ends with regulation of a downstream cellular process, e.g. regulation of transcription or regulation of a metabolic process. Signal transduction covers signaling from receptors located on the surface of the cell and signaling via molecules located within the cell. For signaling between cells, signal transduction is restricted to events at and within the receiving cell."" [GOC:go_curators, GOC:mtg_signaling_feb11]",1734,9484,1429,13824,0.1506748207507381,0.8241061130334487,other,"['GO:0007154', 'GO:0009987', 'GO:0023052', 'GO:0050794', 'GO:0051716']"
56,GO:MF,GO:0015075,ion transmembrane transporter activity,4.606051856046282e-41,True,"""Enables the transfer of an ion from one side of a membrane to the other."" [GOC:dgf, GOC:mtg_transport, ISBN:0815340729]",594,9484,544,13824,0.05735976381273724,0.9158249158249159,other,['GO:0022857']
57,GO:MF,GO:0015318,inorganic molecular entity transmembrane transporter activity,3.2409318332253367e-39,True,"""Enables the transfer of an inorganic molecular entity from the outside of a cell to the inside of the cell across a membrane. An inorganic molecular entity is a molecular entity that contains no carbon."" [GOC:mtg_transport, ISBN:0815340729]",525,9484,485,13824,0.05113876001687052,0.9238095238095239,other,['GO:0022857']
58,GO:MF,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",6.428689597469064e-39,True,"""A DNA-binding transcription factor activity that modulates the transcription of specific gene sets transcribed by RNA polymerase II."" [GOC:txnOH-2018]",447,9484,420,13824,0.044285111767186844,0.9395973154362416,other,['GO:0003700']
59,GO:BP,GO:0043170,macromolecule metabolic process,7.176027094872178e-39,True,"""The chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:mah]",4805,9484,3642,13824,0.3840151834668916,0.7579604578563995,other,['GO:0071704']
60,GO:MF,GO:0001067,regulatory region nucleic acid binding,2.2417052890924159e-38,True,"""Interacting selectively and non-covalently with a nucleic acid region that regulates a nucleic acid-based process. Such processes include transcription, DNA replication, and DNA repair."" [GOC:txnOH]",513,9484,474,13824,0.04997891185153944,0.9239766081871345,other,['GO:0003676']
61,GO:MF,GO:0004888,transmembrane signaling receptor activity,2.273805711121222e-38,True,"""Combining with an extracellular or intracellular signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity or state as part of signal transduction."" [GOC:go_curators, Wikipedia:Transmembrane_receptor]",359,9484,345,13824,0.036377056094474905,0.9610027855153204,other,['GO:0038023']
62,GO:MF,GO:0000976,transcription regulatory region sequence-specific DNA binding,2.904319900496868e-38,True,"""Interacting selectively and non-covalently with a specific sequence of DNA that is part of a regulatory region that controls transcription of that section of the DNA. The transcribed region might be described as a gene, cistron, or operon."" [GOC:txnOH]",512,9484,473,13824,0.04987347110923661,0.923828125,other,"['GO:0001067', 'GO:1990837']"
63,GO:MF,GO:0017171,serine hydrolase activity,4.072223860788907e-38,True,"""Catalysis of the hydrolysis of a substrate by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine)."" [Wikipedia:Serine_hydrolase]",305,9484,298,13824,0.03142134120624209,0.9770491803278688,other,['GO:0016787']
64,GO:MF,GO:0008236,serine-type peptidase activity,5.71352998983343e-38,True,"""Catalysis of the hydrolysis of peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine)."" [https://www.ebi.ac.uk/merops/about/glossary.shtml#CATTYPE]",304,9484,297,13824,0.03131590046393926,0.9769736842105263,other,"['GO:0008233', 'GO:0017171']"
65,GO:MF,GO:0000977,RNA polymerase II transcription regulatory region sequence-specific DNA binding,1.039259113445284e-37,True,"""Interacting selectively and non-covalently with a specific sequence of DNA that is part of a regulatory region that controls the transcription of a gene or cistron by RNA polymerase II."" [GOC:txnOH]",450,9484,421,13824,0.044390552509489666,0.9355555555555556,other,['GO:0000976']
66,GO:BP,GO:0034220,ion transmembrane transport,3.5072513358519586e-37,True,"""A process in which an ion is transported across a membrane."" [GOC:mah]",612,9484,554,13824,0.0584141712357655,0.9052287581699346,other,"['GO:0006811', 'GO:0055085']"
67,GO:MF,GO:0004252,serine-type endopeptidase activity,5.524306900713201e-37,True,"""Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine)."" [GOC:mah, https://www.ebi.ac.uk/merops/about/glossary.shtml#CATTYPE]",281,9484,276,13824,0.029101644875579924,0.9822064056939501,other,"['GO:0004175', 'GO:0008236']"
68,GO:MF,GO:0043565,sequence-specific DNA binding,9.112631093444692e-37,True,"""Interacting selectively and non-covalently with DNA of a specific nucleotide composition, e.g. GC-rich DNA binding, or with a specific sequence motif or type of DNA e.g. promotor binding or rDNA binding."" [GOC:jl]",648,9484,581,13824,0.061261071277941795,0.8966049382716049,other,['GO:0003677']
69,GO:BP,GO:0042221,response to chemical,4.3228052296942017e-35,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:jl]",1314,9484,1096,13824,0.1155630535638971,0.8340943683409436,other,['GO:0050896']
70,GO:BP,GO:0019538,protein metabolic process,1.0975946314373647e-34,True,"""The chemical reactions and pathways involving a protein. Includes protein modification."" [GOC:ma]",2781,9484,2179,13824,0.22975537747785743,0.7835311039194535,other,"['GO:0043170', 'GO:0044238', 'GO:1901564']"
71,GO:MF,GO:1990837,sequence-specific double-stranded DNA binding,1.6640737091780617e-33,True,"""Interacting selectively and non-covalently with double-stranded DNA of a specific nucleotide composition, e.g. GC-rich DNA binding, or with a specific sequence motif or type of DNA, e.g. promotor binding or rDNA binding."" [GOC:dos, GOC:sl]",540,9484,489,13824,0.051560522986081825,0.9055555555555556,other,"['GO:0003690', 'GO:0043565']"
72,GO:BP,GO:0051716,cellular response to stimulus,8.3976434668517e-32,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus by a cell and ends with a change in state or activity or the cell."" [GOC:bf, GOC:jl]",2260,9484,1789,13824,0.18863348797975538,0.7915929203539823,other,"['GO:0009987', 'GO:0050896']"
73,GO:BP,GO:0032502,developmental process,1.2397656771493321e-31,True,"""A biological process whose specific outcome is the progression of an integrated living unit: an anatomical structure (which may be a subcellular structure, cell, tissue, or organ), or organism over time from an initial condition to a later condition."" [GOC:isa_complete]",3069,9484,2375,13824,0.2504217629692113,0.7738677093515803,other,['GO:0008150']
74,GO:MF,GO:0046914,transition metal ion binding,1.3463783430125131e-31,True,"""Interacting selectively and non-covalently with a transition metal ions; a transition metal is an element whose atom has an incomplete d-subshell of extranuclear electrons, or which gives rise to a cation or cations with an incomplete d-subshell. Transition metals often have more than one valency state. Biologically relevant transition metals include vanadium, manganese, iron, copper, cobalt, nickel, molybdenum and silver."" [ISBN:0198506732]",729,9484,636,13824,0.06706031210459722,0.8724279835390947,other,['GO:0046872']
75,GO:MF,GO:0005515,protein binding,1.6954579454930096e-31,True,"""Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules)."" [GOC:go_curators]",3539,9484,2708,13824,0.2855335301560523,0.7651879061881888,other,['GO:0005488']
76,GO:MF,GO:0016887,ATPase activity,1.862339042802925e-31,True,"""A molecular function that uses ATP hydrolysis as an energy source, for example to catalyze a reaction or drive transport against a concentration gradient."" [GOC:pdt]",369,9484,346,13824,0.036482496836777734,0.9376693766937669,other,['GO:0017111']
77,GO:MF,GO:0003690,double-stranded DNA binding,1.862339042802925e-31,True,"""Interacting selectively and non-covalently with double-stranded DNA."" [GOC:elh, GOC:vw]",589,9484,525,13824,0.05535638970898355,0.8913412563667232,other,['GO:0003677']
78,GO:BP,GO:0007275,multicellular organism development,2.3803538828887843e-31,True,"""The biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:dph, GOC:ems, GOC:isa_complete, GOC:tb]",2596,9484,2032,13824,0.21425558835934205,0.7827426810477658,other,"['GO:0032501', 'GO:0048856']"
79,GO:BP,GO:0048856,anatomical structure development,5.3656879797745275e-31,True,"""The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GO_REF:0000021]",2909,9484,2257,13824,0.23797975537747787,0.7758679958748711,other,['GO:0032502']
80,GO:MF,GO:0003677,DNA binding,7.710247696296719e-30,True,"""Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."" [GOC:dph, GOC:jl, GOC:tb, GOC:vw]",1133,9484,943,13824,0.09943061999156474,0.8323036187113857,other,['GO:0003676']
81,GO:CC,GO:0016020,membrane,3.650102989068929e-28,True,"""A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."" [GOC:dos, GOC:mah, ISBN:0815316194]",4310,9484,3242,13824,0.3418388865457613,0.7522041763341067,other,['GO:0110165']
82,GO:BP,GO:0006810,transport,4.41158129205393e-27,True,"""The directed movement of substances (such as macromolecules, small molecules, ions) or cellular components (such as complexes and organelles) into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter, pore or motor protein."" [GOC:dos, GOC:dph, GOC:jl, GOC:mah]",1998,9484,1580,13824,0.1665963728384648,0.7907907907907908,other,['GO:0051234']
83,GO:BP,GO:0006464,cellular protein modification process,5.9300358049542266e-27,True,"""The covalent alteration of one or more amino acids occurring in proteins, peptides and nascent polypeptides (co-translational, post-translational modifications) occurring at the level of an individual cell. Includes the modification of charged tRNAs that are destined to occur in a protein (pre-translation modification)."" [GOC:go_curators]",1520,9484,1227,13824,0.12937579080556727,0.8072368421052631,other,"['GO:0036211', 'GO:0044267']"
